11401000,Cuentas corrientes en entidades financieras del exterior ,1,4,2008-01-08 00:00:00.000,1,14,
11401100,Cuentas corrientes en entidades financieras del exterior MN,1,5,2008-01-08 00:00:00.000,1,14,
11401200,Cuentas corrientes en entidades financieras del exterior ME,1,5,2008-01-08 00:00:00.000,1,14,
11402000,Depósitos y otras cuentas a la vista  en entidades financieras del exterior ,1,4,2008-01-08 00:00:00.000,1,14,
11402100,Depósitos y otras cuentas a la vista  en entidades financieras del exterior MN,1,5,2008-01-08 00:00:00.000,1,14,
11402200,Depósitos y otras cuentas a la vista  en entidades financieras del exterior ME,1,5,2008-01-08 00:00:00.000,1,14,
11405000,Cuentas corrientes y depósitos a la vista  en entidades relacionadas,1,4,2008-01-08 00:00:00.000,1,14,
11405100,Cuentas corrientes y depósitos a la vista  en entidades relacionadas MN,1,5,2008-01-08 00:00:00.000,1,14,
11405200,Cuentas corrientes y depósitos a la vista  en entidades relacionadas ME,1,5,2008-01-08 00:00:00.000,1,14,
11406000,Depósitos Over Night en entidades financieras del exterior,1,4,2008-01-08 00:00:00.000,1,14,
11406100,Depósitos Over Night en entidades financieras del exterior MN,1,5,2008-01-08 00:00:00.000,1,14,
11406200,Depósitos Over Night en entidades financieras del exterior ME,1,5,2008-01-08 00:00:00.000,1,14,
11407000,Cuentas corrientes de liquidaciones bursátiles,1,4,2008-01-08 00:00:00.000,0,14,
11407100,Cuentas corrientes de liquidaciones bursátiles MN,1,5,2008-01-08 00:00:00.000,0,14,
11407200,Cuentas corrientes de liquidaciones bursátiles ME,1,5,2008-01-08 00:00:00.000,0,14,
11500000,DOCUMENTOS DE COBRO INMEDIATO,1,3,2008-01-08 00:00:00.000,1,14,
11501000,Documentos para Sistema Integrado de Pago Electrónico ,1,4,2008-01-08 00:00:00.000,1,14,
11501100,Documentos para Sistema Integrado de Pago Electrónico MN,1,5,2008-01-08 00:00:00.000,1,14,
11501101,Documentos para Sistema Integrado de Pago Electrónico por cobrar,1,6,2008-01-08 00:00:00.000,1,14,
11501102,Documentos para Sistema Integrado de Pago Electrónico presentados al cobro,1,6,2008-01-08 00:00:00.000,1,14,
11501200,Documentos para Sistema Integrado de Pago Electrónico ME,1,5,2008-01-08 00:00:00.000,1,14,
11501201,Documentos para Sistema Integrado de Pago Electrónico por cobrar,1,6,2008-01-08 00:00:00.000,1,14,
11501202,Documentos para Sistema Integrado de Pago Electrónico presentados al cobro,1,6,2008-01-08 00:00:00.000,1,14,
11502000,Documentos al cobro directo en el país,1,4,2008-01-08 00:00:00.000,1,14,
11502100,Documentos al cobro directo en el país MN,1,5,2008-01-08 00:00:00.000,1,14,
11502200,Documentos al cobro directo en el país ME,1,5,2008-01-08 00:00:00.000,1,14,
11503000,Documentos al cobro en el exterior,1,4,2008-01-08 00:00:00.000,1,14,
11503100,Documentos al cobro en el exterior MN,1,5,2008-01-08 00:00:00.000,1,14,
11503200,Documentos al cobro en el exterior ME,1,5,2008-01-08 00:00:00.000,1,14,
11600000,DISPONIBILIDADES RESTRINGIDAS,1,3,2008-01-08 00:00:00.000,1,14,
11601000,Garantías / Llamadas a margen de instrumentos financieros derivados,1,4,2008-01-08 00:00:00.000,1,14,
11601100,Garantías / Llamadas a margen de instrumentos financieros derivados MN,1,5,2008-01-08 00:00:00.000,1,14,
11601101,Garantías / Llamadas a margen de instrumentos financieros derivados,1,6,2008-01-08 00:00:00.000,1,14,
11601200,Garantías / Llamadas a margen de instrumentos financieros derivados ME,1,5,2008-01-08 00:00:00.000,1,14,
11601201,Garantías / Llamadas a margen de instrumentos financieros derivados,1,6,2008-01-08 00:00:00.000,1,14,
11602000,Llamadas a margen por reporto tripartito,1,4,2008-01-08 00:00:00.000,1,14,
11602100,Llamadas a margen por reporto tripartito MN,1,5,2008-01-08 00:00:00.000,1,14,
11602101,Llamadas a margen por reporto tripartito,1,6,2008-01-08 00:00:00.000,1,14,
11602200,Llamadas a margen por reporto tripartito ME,1,5,2008-01-08 00:00:00.000,1,14,
11602201,Llamadas a margen por reporto tripartito,1,6,2008-01-08 00:00:00.000,1,14,
11603000,Llamadas a margen por reporto,1,4,2008-01-08 00:00:00.000,1,14,
11603100,Llamadas a margen por reporto MN,1,5,2008-01-08 00:00:00.000,1,14,
11603101,Llamadas a margen por reporto,1,6,2008-01-08 00:00:00.000,1,14,
11603200,Llamadas a margen por reporto ME,1,5,2008-01-08 00:00:00.000,1,14,
11603201,Llamadas a margen por reporto,1,6,2008-01-08 00:00:00.000,1,14,
11604000,Llamadas a margen por operaciones a plazo,1,4,2008-01-08 00:00:00.000,1,14,
11604100,Llamadas a margen por operaciones a plazo MN,1,5,2008-01-08 00:00:00.000,1,14,
11604101,Llamadas a margen por operaciones a plazo,1,6,2008-01-08 00:00:00.000,1,14,
11604200,Llamadas a margen por operaciones a plazo ME,1,5,2008-01-08 00:00:00.000,1,14,
11604201,Llamadas a margen por operaciones a plazo,1,6,2008-01-08 00:00:00.000,1,14,
11605000,Liquidación de operaciones de compra venta de divisas,1,4,2008-01-08 00:00:00.000,1,14,
11605100,Liquidación de operaciones de compra venta de divisas MN,1,5,2008-01-08 00:00:00.000,1,14,
11605101,Liquidación de operaciones de compra venta de divisas,1,6,2008-01-08 00:00:00.000,1,14,
11605200,Liquidación de operaciones de compra venta de divisas ME,1,5,2008-01-08 00:00:00.000,1,14,
11605201,Liquidación de operaciones de compra venta de divisas,1,6,2008-01-08 00:00:00.000,1,14,
11606000,Efectivo aportado por préstamo de valores,1,4,2008-01-08 00:00:00.000,1,14,
11606100,Efectivo aportado por préstamo de valores MN,1,5,2008-01-08 00:00:00.000,1,14,
11606101,Efectivo aportado por préstamo de valores,1,6,2008-01-08 00:00:00.000,1,14,
11606200,Efectivo aportado por préstamo de valores ME,1,5,2008-01-08 00:00:00.000,1,14,
11606201,Efectivo aportado por préstamo de valores,1,6,2008-01-08 00:00:00.000,1,14,
11607000,Garantía para operaciones de crédito,1,4,2008-01-08 00:00:00.000,1,14,
11607100,Garantía para operaciones de crédito MN,1,5,2008-01-08 00:00:00.000,1,14,
11607101,Garantía para operaciones de crédito,1,6,2008-01-08 00:00:00.000,1,14,
11607200,Garantía para operaciones de crédito ME,1,5,2008-01-08 00:00:00.000,1,14,
11607201,Garantía para operaciones de crédito,1,6,2008-01-08 00:00:00.000,1,14,
11608000,Fondo de Garantía de la Bolsa Nacional de Valores,1,4,2008-01-08 00:00:00.000,1,14,
11608100,Fondo de Garantía de la Bolsa Nacional de Valores MN,1,5,2008-01-08 00:00:00.000,1,14,
11608101,Fondo de Garantía de la Bolsa Nacional de Valores,1,6,2008-01-08 00:00:00.000,1,14,
11608200,Fondo de Garantía de la Bolsa Nacional de Valores ME,1,5,2008-01-08 00:00:00.000,1,14,
11608201,Fondo de Garantía de la Bolsa Nacional de Valores,1,6,2008-01-08 00:00:00.000,1,14,
11609000,Requerimientos judiciales,1,4,2008-01-08 00:00:00.000,1,14,
11609100,Requerimientos judiciales MN,1,5,2008-01-08 00:00:00.000,1,14,
11609101,Requerimientos judiciales,1,6,2008-01-08 00:00:00.000,1,14,
11609200,Requerimientos judiciales ME,1,5,2008-01-08 00:00:00.000,1,14,
11609201,Requerimientos judiciales,1,6,2008-01-08 00:00:00.000,1,14,
11610000,Fondos de garantía,1,4,2008-01-08 00:00:00.000,1,14,
11610100,Fondos de garantía MN,1,5,2008-01-08 00:00:00.000,1,14,
11610101,Fondos de garantía,1,6,2008-01-08 00:00:00.000,1,14,
11610200,Fondos de garantía ME,1,5,2008-01-08 00:00:00.000,1,14,
11610201,Fondos de garantía,1,6,2008-01-08 00:00:00.000,1,14,
11611000,Garantía para operaciones de corresponsalía,1,4,2008-01-08 00:00:00.000,1,14,
11611100,Garantía para operaciones de corresponsalía MN,1,5,2008-01-08 00:00:00.000,1,14,
11611101,Garantía para operaciones de corresponsalía,1,6,2008-01-08 00:00:00.000,1,14,
11611200,Garantía para operaciones de corresponsalía ME,1,5,2008-01-08 00:00:00.000,1,14,
11611201,Garantía para operaciones de corresponsalía,1,6,2008-01-08 00:00:00.000,1,14,
11612000,Fondos de reserva de liquidez y otras reservas legales y estatutarias ,1,4,2008-01-08 00:00:00.000,1,14,
11612100,Fondos de reserva de liquidez y otras reservas legales y estatutarias MN,1,5,2008-01-08 00:00:00.000,1,14,
11612101,Fondos de reserva de liquidez       ,1,6,2008-01-08 00:00:00.000,1,14,
11612103,Fondos reservas definidas por ley       ,1,6,2020-01-01 00:00:00.000,1,14,
11612104,Fondos de reserva de educación       ,1,6,2020-01-01 00:00:00.000,1,14,
11612105,Fondos de reserva de bienestar social      ,1,6,2020-01-01 00:00:00.000,1,14,
11612109,Otros Fondos no incluidos en las anteriores cuentas analíticas,1,6,2020-01-01 00:00:00.000,1,14,
11612200,Fondos de reserva de liquidez y otras reservas legales y estatutarias ME,1,5,2008-01-08 00:00:00.000,1,14,
11612201,Fondos de reserva de liquidez       ,1,6,2008-01-08 00:00:00.000,1,14,
11612203,Fondos reservas definidas por ley       ,1,6,2020-01-01 00:00:00.000,1,14,
11612204,Fondos de reserva de educación       ,1,6,2020-01-01 00:00:00.000,1,14,
11612205,Fondos de reserva de bienestar social      ,1,6,2020-01-01 00:00:00.000,1,14,
11612209,Otros Fondos no incluidos en las anteriores cuentas analíticas,1,6,2020-01-01 00:00:00.000,1,14,
11629000,Garantía contingente al Fondo de Garantía de Depósitos (FGD) – EML,1,4,2021-01-06 00:00:00.000,1,14,
11629100,Garantía contingente al Fondo de Garantía de Depósitos (FGD) MN,1,5,2021-01-06 00:00:00.000,1,14,
11629200,Garantía contingente al Fondo de Garantía de Depósitos (FGD) ME,1,5,2021-01-06 00:00:00.000,1,14,
11699000,Otras disponibilidades restringidas,1,4,2008-01-08 00:00:00.000,1,14,
11699100,Otras disponibilidades restringidas MN,1,5,2008-01-08 00:00:00.000,1,14,
11699101,Otras disponibilidades restringidas,1,6,2008-01-08 00:00:00.000,1,14,
11699200,Otras disponibilidades restringidas ME,1,5,2008-01-08 00:00:00.000,1,14,
11699201,Otras disponibilidades restringidas,1,6,2008-01-08 00:00:00.000,1,14,
11800000,CUENTAS Y PRODUCTOS POR COBRAR ASOCIADAS A DISPONIBILIDADES ,1,3,2008-01-08 00:00:00.000,1,14,
11801000,Cuentas por cobrar asociadas a disponibilidades ,1,4,2008-01-08 00:00:00.000,1,14,
11801100,Cuentas por cobrar asociadas a disponibilidades MN,1,5,2008-01-08 00:00:00.000,1,14,
11801200,Cuentas por cobrar asociadas a disponibilidades ME,1,5,2008-01-08 00:00:00.000,1,14,
11808000,Productos por cobrar asociados a disponibilidades ,1,4,2008-01-08 00:00:00.000,1,14,
11808100,Productos por cobrar asociados a disponibilidades MN,1,5,2008-01-08 00:00:00.000,1,14,
11808101,Depósitos a  la vista en el BCCR,1,6,2008-01-08 00:00:00.000,1,14,
11808102,Depósitos a la vista en entidades financieras del país ,1,6,2008-01-08 00:00:00.000,1,14,
11808103,Depósitos a la vista en entidades financieras del exterior ,1,6,2008-01-08 00:00:00.000,1,14,
11808104,Documentos de cobro inmediato ,1,6,2008-01-08 00:00:00.000,1,14,
11808105,Disponibilidades restringidas,1,6,2008-01-08 00:00:00.000,1,14,
11808107,Productos por cuentas por cobrar asociadas a disponibilidades ,1,6,2008-01-08 00:00:00.000,1,14,
11808200,Productos por cobrar asociados a disponibilidades ME,1,5,2008-01-08 00:00:00.000,1,14,
11808201,Depósitos a  la vista en el BCCR,1,6,2008-01-08 00:00:00.000,1,14,
11808202,Depósitos a la vista en entidades financieras del país ,1,6,2008-01-08 00:00:00.000,1,14,
11808203,Depósitos a la vista en entidades financieras del exterior ,1,6,2008-01-08 00:00:00.000,1,14,
11808204,Documentos de cobro inmediato ,1,6,2008-01-08 00:00:00.000,1,14,
11808205,Disponibilidades restringidas,1,6,2008-01-08 00:00:00.000,1,14,
11808207,Productos por cuentas por cobrar asociadas a disponibilidades ,1,6,2008-01-08 00:00:00.000,1,14,
12000000,INVERSIONES EN INSTRUMENTOS FINANCIEROS,1,2,2008-01-08 00:00:00.000,1,14,
12100000,INVERSIONES AL VALOR RAZONABLE CON CAMBIOS EN RESULTADOS  ,1,3,2008-01-08 00:00:00.000,1,14,
12101000,Intrumentos financieros del BCCR,1,4,2008-01-08 00:00:00.000,1,14,
12101100,Intrumentos financieros del BCCR MN,1,5,2008-01-08 00:00:00.000,1,14,
12101101,Valor adquisición de instrumentos finacieros del BCCR,1,6,2008-01-08 00:00:00.000,1,14,
12101102,(Amortización prima sobre instrumentos financieros del BCCR),-1,6,2008-01-08 00:00:00.000,1,14,
12101103,Amortización descuento sobre instrumentos financieros del BCCR,1,6,2008-01-08 00:00:00.000,1,14,
12101104,Ajuste por valuación de instrumentos financieros del BCCR,0,6,2008-01-08 00:00:00.000,1,14,
12101105,Ajuste en partida cubierta por cobertura valor razonable,0,6,2014-01-01 00:00:00.000,1,14,
12101200,Intrumentos financieros del BCCR ME,1,5,2008-01-08 00:00:00.000,1,14,
12101201,Valor adquisición de instrumentos finacieros del BCCR,1,6,2008-01-08 00:00:00.000,1,14,
12101202,(Amortización prima sobre instrumentos financieros del BCCR),-1,6,2008-01-08 00:00:00.000,1,14,
